State,ZipCode,TaxRegionName,StateRate,EstimatedCombinedRate,EstimatedCountyRate,EstimatedCityRate,EstimatedSpecialRate,RiskLevel
IA,52033,"CASCADE ",0.060000,0.060000,0.000000,0.000000,0,1
IA,52035,"CLAYTON COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52036,DELAWARE,0.060000,0.070000,0.010000,0.000000,0,1
IA,52037,"CLINTON COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52038,"DELAWARE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52039,"DUBUQUE COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52040,DYERSVILLE,0.060000,0.060000,0.000000,0.000000,0,2
IA,52041,EARLVILLE,0.060000,0.070000,0.010000,0.000000,0,1
IA,52042,"CLAYTON COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,52043,"CLAYTON COUNTY",0.060000,0.070000,0.010000,0,0,5
IA,52044,"CLAYTON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52045,"DUBUQUE COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52046,FARLEY,0.060000,0.060000,0.000000,0.000000,0,1
IA,52047,"CLAYTON COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,52048,"CLAYTON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52049,"CLAYTON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52050,"DELAWARE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52052,GUTTENBERG,0.060000,0.070000,0.010000,0.000000,0,3
IA,52053,"DUBUQUE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52054,"JACKSON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52056,LUXEMBURG,0.060000,0.060000,0.000000,0.000000,0,1
IA,52057,"MANCHESTER ",0.060000,0.070000,0.010000,0.000000,0,3
IA,52060,MAQUOKETA,0.060000,0.070000,0.010000,0.000000,0,5
IA,52064,"JACKSON COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52065,"DUBUQUE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52066,"NORTH BUENA VISTA",0.060000,0.070000,0.010000,0.000000,0,1
IA,52068,"DUBUQUE COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52069,"JACKSON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52070,"JACKSON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52071,"SAINT DONATUS",0.060000,0.070000,0.010000,0.000000,0,1
IA,52072,"CLAYTON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52073,"DUBUQUE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52074,"JACKSON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52075,"SPRINGBROOK ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52076,"CLAYTON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52077,"CLAYTON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52078,"DUBUQUE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52079,"JACKSON COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52099,"SHENANDOAH ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52101,DECORAH,0.060000,0.070000,0.010000,0.000000,0,9
IA,52132,CALMAR,0.060000,0.070000,0.010000,0.000000,0,2
IA,52133,"WINNESHIEK COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52134,"HOWARD COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52135,CLERMONT,0.060000,0.060000,0.000000,0.000000,0,1
IA,52136,CRESCO,0.060000,0.070000,0.010000,0.000000,0,5
IA,52140,"ALLAMAKEE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52141,"FAYETTE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52142,"FAYETTE COUNTY",0.060000,0.070000,0.010000,0,0,4
IA,52144,"WINNESHIEK COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52146,"ALLAMAKEE COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52147,"FAYETTE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52149,DECORAH,0.060000,0.070000,0.010000,0.000000,0,1
IA,52151,"ALLAMAKEE COUNTY",0.060000,0.070000,0.010000,0,0,4
IA,52154,"CHICKASAW COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,52155,"HOWARD COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52156,"CLAYTON COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52157,"CLAYTON COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52158,MARQUETTE,0.060000,0.070000,0.010000,0.000000,0,1
IA,52159,MONONA,0.060000,0.070000,0.010000,0.000000,0,3
IA,52160,"NEW ALBIN",0.060000,0.060000,0.000000,0.000000,0,1
IA,52161,OSSIAN,0.060000,0.070000,0.010000,0.000000,0,1
IA,52162,POSTVILLE,0.060000,0.060000,0.000000,0.000000,0,3
IA,52163,PROTIVIN,0.060000,0.070000,0.010000,0.000000,0,1
IA,52164,"FAYETTE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52165,"WINNESHIEK COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52166,DECORAH,0.060000,0.070000,0.010000,0.000000,0,2
IA,52168,"SPILLVILLE ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52169,"FAYETTE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52170,"ALLAMAKEE COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,52171,"FAYETTE COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52172,WAUKON,0.060000,0.060000,0.000000,0.000000,0,2
IA,52175,"WEST UNION ",0.060000,0.060000,0.000000,0.000000,0,3
IA,52201,"WASHINGTON COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52202,"LINN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52203,"IOWA COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52204,"IOWA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52205,ANAMOSA,0.060000,0.070000,0.010000,0.000000,0,2
IA,52206,ATKINS,0.060000,0.060000,0.000000,0.000000,0,1
IA,52207,"JACKSON COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52208,"BELLE PLAINE",0.060000,0.060000,0.000000,0.000000,0,2
IA,52209,BLAIRSTOWN,0.060000,0.060000,0.000000,0.000000,0,1
IA,52210,"BUCHANAN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52211,"POWESHIEK COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52212,"JONES COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52213,"CENTER POINT",0.060000,0.070000,0.010000,0.000000,0,1
IA,52214,"LINN COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52215,"TAMA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52216,CLARENCE,0.060000,0.060000,0.000000,0.000000,0,1
IA,52217,"TAMA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52218,"LINN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52219,PRAIRIEBURG,0.060000,0.070000,0.010000,0.000000,0,1
IA,52220,"IOWA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52221,"POWESHIEK COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52222,"POWESHIEK COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52223,"DELAWARE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52224,DYSART,0.060000,0.060000,0.000000,0.000000,0,1
IA,52225,"TAMA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52227,ELY,0.060000,0.070000,0.010000,0.000000,0,1
IA,52228,FAIRFAX,0.060000,0.070000,0.010000,0.000000,0,1
IA,52229,"BENTON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52231,"KEOKUK COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52232,"POWESHIEK COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52233,HIAWATHA,0.060000,0.070000,0.010000,0.000000,0,1
IA,52235,HILLS,0.060000,0.070000,0.000000,0.010000,0,1
IA,52236,"IOWA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52237,"DELAWARE COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52240,IOWA,0.060000,0.060000,0.000000,0.000000,0,1
IA,52241,"CORALVILLE ",0.060000,0.060000,0.000000,0.000000,0,3
IA,52242,IOWA,0.060000,0.060000,0.000000,0.000000,0,1
IA,52243,IOWA,0.060000,0.060000,0.000000,0.000000,0,1
IA,52244,IOWA,0.060000,0.060000,0.000000,0.000000,0,1
IA,52245,IOWA,0.060000,0.060000,0.000000,0.000000,0,1
IA,52246,IOWA,0.060000,0.060000,0.000000,0.000000,0,2
IA,52247,KALONA,0.060000,0.070000,0.010000,0.000000,0,3
IA,52248,KEOTA,0.060000,0.070000,0.010000,0.000000,0,3
IA,52249,"BENTON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52251,"IOWA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52252,"JONES COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52253,LISBON,0.060000,0.070000,0.010000,0.000000,0,2
IA,52254,"CLINTON COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52255,"CEDAR COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52257,"BENTON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52301,MARENGO,0.060000,0.070000,0.010000,0.000000,0,2
IA,52302,"MARION ",0.060000,0.070000,0.010000,0.000000,0,3
IA,52305,"JONES COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52306,MECHANICSVILLE,0.060000,0.060000,0.000000,0.000000,0,1
IA,52307,"IOWA COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52308,MILLERSBURG,0.060000,0.070000,0.010000,0.000000,0,1
IA,52309,"JACKSON COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52310,MONTICELLO,0.060000,0.070000,0.010000,0.000000,0,2
IA,52312,MORLEY,0.060000,0.070000,0.010000,0.000000,0,1
IA,52313,"BENTON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52314,"MOUNT VERNON",0.060000,0.070000,0.010000,0.000000,0,1
IA,52315,NEWHALL,0.060000,0.060000,0.000000,0.000000,0,1
IA,52316,"NORTH ENGLISH",0.060000,0.070000,0.010000,0.000000,0,2
IA,52317,"NORTH LIBERTY",0.060000,0.060000,0.000000,0.000000,0,1
IA,52318,NORWAY,0.060000,0.060000,0.000000,0.000000,0,1
IA,52320,"JONES COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52321,"JONES COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52322,"JOHNSON COUNTY",0.060000,0.060000,0.000000,0,0,3
IA,52323,"JONES COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52324,"LINN COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52325,"IOWA COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52326,QUASQUETON,0.060000,0.070000,0.010000,0.000000,0,1
IA,52327,"WASHINGTON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52328,ROBINS,0.060000,0.070000,0.010000,0.000000,0,1
IA,52329,"BUCHANAN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52330,"DELAWARE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52332,"SHELLSBURG ",0.060000,0.060000,0.000000,0.000000,0,1
IA,52333,"JOHNSON COUNTY",0.060000,0.060000,0.000000,0,0,2
IA,52334,"IOWA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52335,"KEOKUK COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52336,"LINN COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52337,"STANWOOD ",0.060000,0.060000,0.000000,0.000000,0,1
IA,52338,"JOHNSON COUNTY",0.060000,0.060000,0.000000,0,0,4
IA,52339,TAMA,0.060000,0.060000,0.000000,0.000000,0,2
IA,52340,TIFFIN,0.060000,0.060000,0.000000,0.000000,0,1
IA,52341,"LINN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52342,TOLEDO,0.060000,0.060000,0.000000,0.000000,0,1
IA,52344,"LINN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52345,"URBANA ",0.060000,0.060000,0.000000,0.000000,0,1
IA,52346,"VAN HORNE",0.060000,0.060000,0.000000,0.000000,0,1
IA,52347,VICTOR,0.060000,0.070000,0.010000,0.000000,0,2
IA,52348,VINING,0.060000,0.060000,0.000000,0.000000,0,1
IA,52349,VINTON,0.060000,0.060000,0.000000,0.000000,0,1
IA,52351,WALFORD,0.060000,0.060000,0.000000,0.000000,0,1
IA,52352,"LINN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52353,"WASHINGTON ",0.060000,0.070000,0.010000,0.000000,0,2
IA,52354,"BENTON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52355,"KEOKUK COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52356,WELLMAN,0.060000,0.070000,0.010000,0.000000,0,2
IA,52358,"WEST BRANCH",0.060000,0.070000,0.000000,0.010000,0,4
IA,52359,"WASHINGTON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52361,WILLIAMSBURG,0.060000,0.070000,0.010000,0.000000,0,1
IA,52362,"JONES COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52401,"CEDAR RAPIDS ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52402,"CEDAR RAPIDS ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52403,"CEDAR RAPIDS ",0.060000,0.070000,0.010000,0.000000,0,2
IA,52404,"CEDAR RAPIDS ",0.060000,0.070000,0.010000,0.000000,0,3
IA,52405,"CEDAR RAPIDS ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52406,"CEDAR RAPIDS ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52407,"CEDAR RAPIDS ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52408,"CEDAR RAPIDS ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52409,"CEDAR RAPIDS ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52410,"CEDAR RAPIDS ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52411,"CEDAR RAPIDS ",0.060000,0.070000,0.010000,0.000000,0,2
IA,52497,"CEDAR RAPIDS ",0.060000,0.070000,0.010000,0.000000,0,2
IA,52498,"CEDAR RAPIDS ",0.060000,0.070000,0.010000,0.000000,0,2
IA,52499,"CEDAR RAPIDS ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52501,OTTUMWA,0.060000,0.060000,0.000000,0.000000,0,7
IA,52530,AGENCY,0.060000,0.060000,0.000000,0.000000,0,1
IA,52531,ALBIA,0.060000,0.070000,0.010000,0.000000,0,4
IA,52533,"BATAVIA ",0.060000,0.060000,0.000000,0.000000,0,1
IA,52534,BEACON,0.060000,0.070000,0.010000,0.000000,0,2
IA,52535,"VAN BUREN COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52536,"WAPELLO COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52537,"DAVIS COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52540,BRIGHTON,0.060000,0.070000,0.010000,0.000000,0,4
IA,52542,CANTRIL,0.060000,0.070000,0.000000,0.010000,0,1
IA,52543,"MAHASKA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52544,"CENTERVILLE ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52548,CHILLICOTHE,0.060000,0.070000,0.000000,0.010000,0,1
IA,52549,"APPANOOSE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52550,"KEOKUK COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52551,"VAN BUREN COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52552,"DAVIS COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52553,EDDYVILLE,0.060000,0.060000,0.000000,0.000000,0,1
IA,52554,"WAPELLO COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52555,"APPANOOSE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52556,"JEFFERSON COUNTY",0.060000,0.070000,0.010000,0,0,7
IA,52557,"JEFFERSON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52560,"DAVIS COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52561,FREMONT,0.060000,0.070000,0.010000,0.000000,0,1
IA,52562,HAYESVILLE,0.060000,0.070000,0.010000,0.000000,0,1
IA,52563,HEDRICK,0.060000,0.070000,0.010000,0.000000,0,2
IA,52565,"VAN BUREN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52566,KIRKVILLE,0.060000,0.060000,0.000000,0.000000,0,1
IA,52567,"LIBERTYVILLE ",0.060000,0.060000,0.000000,0.000000,0,1
IA,52568,MARTINSBURG,0.060000,0.070000,0.010000,0.000000,0,1
IA,52569,"MONROE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52570,"VAN BUREN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52571,"APPANOOSE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52572,MOULTON,0.060000,0.070000,0.010000,0.000000,0,1
IA,52573,"VAN BUREN COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52574,"APPANOOSE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52576,"KEOKUK COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52577,OSKALOOSA,0.060000,0.070000,0.010000,0.000000,0,4
IA,52580,PACKWOOD,0.060000,0.060000,0.000000,0.000000,0,3
IA,52581,"APPANOOSE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52583,"WAYNE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52584,"DAVIS COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52585,"KEOKUK COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,52586,"MAHASKA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52588,"VAN BUREN COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52590,"SEYMOUR ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52591,SIGOURNEY,0.060000,0.070000,0.010000,0.000000,0,1
IA,52593,"APPANOOSE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52594,"APPANOOSE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52595,"UNIVERSITY PARK",0.060000,0.070000,0.010000,0.000000,0,1
IA,52601,"BURLINGTON ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52619,"LEE COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,52620,"VAN BUREN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52621,"WASHINGTON COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52623,"DES MOINES COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52624,"BURLINGTON ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52625,"LEE COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52626,FARMINGTON,0.060000,0.070000,0.000000,0.010000,0,1
IA,52627,"FORT MADISON",0.060000,0.070000,0.010000,0.000000,0,2
IA,52630,"VAN BUREN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52631,"BURLINGTON ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52632,KEOKUK,0.060000,0.070000,0.010000,0.000000,0,4
IA,52635,"JEFFERSON COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52637,MEDIAPOLIS,0.060000,0.070000,0.010000,0.000000,0,4
IA,52638,"DES MOINES COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52639,"LEE COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,52640,"MORNING SUN",0.060000,0.070000,0.010000,0.000000,0,1
IA,52641,"MOUNT PLEASANT",0.060000,0.070000,0.010000,0.000000,0,1
IA,52642,ROME,0.060000,0.070000,0.010000,0.000000,0,1
IA,52644,"HENRY COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52645,"NEW LONDON",0.060000,0.070000,0.010000,0.000000,0,2
IA,52646,"DES MOINES COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52647,"BURLINGTON ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52648,"LEE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52649,SALEM,0.060000,0.070000,0.010000,0.000000,0,1
IA,52650,"DES MOINES COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52651,"VAN BUREN COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52652,"BURLINGTON ",0.060000,0.070000,0.010000,0.000000,0,1
IA,52653,"LOUISA COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,52654,WAYLAND,0.060000,0.070000,0.010000,0.000000,0,2
IA,52655,"WEST BURLINGTON",0.060000,0.070000,0.010000,0.000000,0,2
IA,52656,"LEE COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52657,"SAINT PAUL",0.060000,0.070000,0.010000,0.000000,0,2
IA,52658,"LEE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52659,WINFIELD,0.060000,0.070000,0.010000,0.000000,0,1
IA,52660,"DES MOINES COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52701,ANDOVER,0.060000,0.070000,0.010000,0.000000,0,1
IA,52720,"MUSCATINE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52721,BENNETT,0.060000,0.060000,0.000000,0.000000,0,1
IA,52722,BETTENDORF,0.060000,0.070000,0.010000,0.000000,0,2
IA,52726,"SCOTT COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52727,"CLINTON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52728,BUFFALO,0.060000,0.070000,0.010000,0.000000,0,1
IA,52729,"CLINTON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52730,CAMANCHE,0.060000,0.070000,0.010000,0.000000,0,3
IA,52731,"CLINTON COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,52732,CLINTON,0.060000,0.070000,0.010000,0.000000,0,4
IA,52733,CLINTON,0.060000,0.070000,0.010000,0.000000,0,1
IA,52734,CLINTON,0.060000,0.070000,0.010000,0.000000,0,1
IA,52736,CLINTON,0.060000,0.070000,0.010000,0.000000,0,1
IA,52737,"COLUMBUS CITY",0.060000,0.070000,0.010000,0.000000,0,1
IA,52738,"LOUISA COUNTY",0.060000,0.070000,0.010000,0,0,5
IA,52739,"LOUISA COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52742,DEWITT,0.060000,0.070000,0.010000,0.000000,0,1
IA,52745,"SCOTT COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52746,"SCOTT COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52747,DURANT,0.060000,0.060000,0.000000,0.000000,0,1
IA,52748,ELDRIDGE,0.060000,0.070000,0.010000,0.000000,0,2
IA,52749,FRUITLAND,0.060000,0.070000,0.010000,0.000000,0,1
IA,52750,"CLINTON COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52751,"GRAND MOUND",0.060000,0.070000,0.010000,0.000000,0,1
IA,52752,GRANDVIEW,0.060000,0.070000,0.010000,0.000000,0,1
IA,52753,"LE CLAIRE",0.060000,0.070000,0.010000,0.000000,0,1
IA,52754,"LOUISA COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52755,"LONE TREE",0.060000,0.070000,0.000000,0.010000,0,1
IA,52756,"SCOTT COUNTY",0.060000,0.070000,0.010000,0,0,3
IA,52757,"LOW MOOR",0.060000,0.070000,0.010000,0.000000,0,1
IA,52758,MCCAUSLAND,0.060000,0.070000,0.010000,0.000000,0,1
IA,52759,"MUSCATINE COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52760,"MUSCATINE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52761,MUSCATINE,0.060000,0.070000,0.010000,0.000000,0,1
IA,52765,"SCOTT COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52766,"MUSCATINE COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52767,"SCOTT COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52768,PRINCETON,0.060000,0.070000,0.010000,0.000000,0,1
IA,52769,"SCOTT COUNTY",0.060000,0.070000,0.010000,0,0,1
IA,52771,"CLINTON COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52772,TIPTON,0.060000,0.060000,0.000000,0.000000,0,4
IA,52773,WALCOTT,0.060000,0.070000,0.010000,0.000000,0,2
IA,52774,WELTON,0.060000,0.070000,0.010000,0.000000,0,2
IA,52776,"WEST LIBERTY",0.060000,0.070000,0.010000,0.000000,0,2
IA,52777,"CLINTON COUNTY",0.060000,0.070000,0.010000,0,0,2
IA,52778,WILTON,0.060000,0.070000,0.010000,0.000000,0,2
IA,52801,DAVENPORT,0.060000,0.070000,0.010000,0.000000,0,2
IA,52802,DAVENPORT,0.060000,0.070000,0.010000,0.000000,0,2
IA,52803,DAVENPORT,0.060000,0.070000,0.010000,0.000000,0,2
IA,52804,DAVENPORT,0.060000,0.070000,0.010000,0.000000,0,2
IA,52805,DAVENPORT,0.060000,0.070000,0.010000,0.000000,0,2
IA,52806,DAVENPORT,0.060000,0.070000,0.010000,0.000000,0,2
IA,52807,DAVENPORT,0.060000,0.070000,0.010000,0.000000,0,2
IA,52808,DAVENPORT,0.060000,0.070000,0.010000,0.000000,0,2
IA,52809,DAVENPORT,0.060000,0.070000,0.010000,0.000000,0,2
